unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou,color-label,color-truth,color-activation,color-intersect,color-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou,part-label,part-truth,part-activation,part-intersect,part-iou
11,scene,building_facade-s,0.0182917881179629,boat,1263898,1991020.0,56311,0.017604851111749583,red-c,21346526,2969536.0,182611,0.0075667172506741782,wood,9978559,789108.0,53344,0.0049787560072624285,building_facade-s,3205019,1041661.0,76284,0.0182917881179629,banded,2617645,96744.0,17757,0.0065848806956232816,body,1312994,1124770.0,39745,0.016574097202732757
229,object,water,0.017899765354291049,water,5727011,1831136.0,132910,0.017899765354291049,white-c,73689572,3253601.0,769589,0.010103095582321557,paper,478211,1214239.0,8507,0.0050518337022096354,kitchen-s,9168142,898786.0,67745,0.0067750535218727374,potholed,1608894,192317.0,29230,0.016495662199538255,drawer,550426,1159253.0,15254,0.0090024639627012109
143,texture,freckled,0.017865426871629619,bed,6001986,1552112.0,69122,0.0092347657494158963,grey-c,161925849,3072693.0,1158228,0.0070692491470688958,wallpaper,487733,1185587.0,18363,0.011095756566484809,alley-s,1110903,706585.0,20246,0.0112650383198256,freckled,1583356,215827.0,31579,0.017865426871629619,torso,7789829,1024277.0,65835,0.0075254870362383604
47,color,blue-c,0.017737851045789177,car,5435238,1677080.0,71122,0.010100840823064719,blue-c,62464739,3032790.0,1141537,0.017737851045789177,plastic-opaque,588126,1327290.0,16219,0.0085399250314738273,ball_pit-s,280918,847135.0,16710,0.015035862015597345,dotted,2987946,103193.0,23467,0.0076497748129526234,screen,689450,1114767.0,20580,0.011538222183101158
213,object,building,0.017624651045178737,building,35808068,1815747.0,651622,0.017624651045178737,grey-c,161925849,3213916.0,1054769,0.00642818676730199,tile,4040367,1188081.0,64006,0.012393594506434577,street-s,28615329,1093608.0,242213,0.0082198821966093013,crosshatched,1774891,76163.0,9636,0.0052329237576693617,column,197668,1060785.0,2267,0.0018046690537866208
9,scene,lighthouse-s,0.017517431087720973,building,35808068,2037695.0,453643,0.012132048142763769,blue-c,62464739,2899257.0,470585,0.0072516607271576466,glass,2286730,749877.0,13693,0.0045297352157553936,lighthouse-s,600143,1232354.0,31548,0.017517431087720973,chequered,1557818,80593.0,22682,0.01403824527504303,coach,701489,1021517.0,17641,0.010344413072861235
247,color,orange-c,0.017508415200863055,table,4870973,1206199.0,104160,0.017438438094549282,orange-c,30864899,3282485.0,587579,0.017508415200863055,wood,9978559,1995630.0,151417,0.012807233362869553,conference_room-s,2349496,778370.0,37019,0.011976975890427446,chequered,1557818,25129.0,4863,0.0030815850106838418,top,389265,806137.0,12439,0.010515121774730064
216,object,tree,0.017460759106063321,tree,21530467,2293687.0,408849,0.017460759106063321,black-c,142117568,3179742.0,766997,0.0053068244583404454,glass,2286730,778835.0,9287,0.0030386633676648526,highway-s,4149925,1249091.0,47143,0.0088086918355499092,polka-dotted,1736584,78793.0,5582,0.0030843272304321759,shop window,238282,1248186.0,6394,0.0043200542675568927
38,object,work surface,0.017367353018881711,work surface,501526,1308340.0,30896,0.017367353018881711,grey-c,161925849,2777318.0,757350,0.0046195140190737529,metal,3525611,1336362.0,40100,0.0083162704617064775,kitchen-s,9168142,883571.0,142660,0.014396935812130585,spiralled,1634432,11036.0,1439,0.00087528869624562582,drawer,550426,852837.0,12569,0.0090379335784867131
202,scene,bakery-shop-s,0.017274720336318213,table,4870973,1371511.0,84582,0.013735522260666051,orange-c,30864899,3289851.0,363960,0.010770982270612791,wood,9978559,2010229.0,78212,0.0065666009771483767,bakery-shop-s,727833,892943.0,27523,0.017274720336318213,fibrous,1864274,35609.0,4946,0.0026101131594348519,top,389265,908517.0,9318,0.0072318667809112246
