unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou,color-label,color-truth,color-activation,color-intersect,color-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou,part-label,part-truth,part-activation,part-intersect,part-iou
1402,object,bird,0.069876605106892198,bird,1030707,1948251.0,194564,0.069876605106892198,black-c,139916835,3217936.0,693214,0.0048666555926512372,metal,3464654,972809.0,18540,0.0041955924554467235,shoe_shop-s,577024,532316.0,22392,0.020600801510283841,striped,2433536,238499.0,51133,0.019509695517039554,wing,323329,1331858.0,63445,0.039858846471350254
520,part,pot,0.069844519859318055,pottedplant,925877,1458885.0,136112,0.060530540546550153,orange-c,30348501,3551074.0,180208,0.0053443470632174089,ceramic,679460,1818425.0,41576,0.01692620920250669,baptistry-indoor-s,137984,554208.0,12798,0.018837375661251057,spiralled,1605632,206934.0,16935,0.0094312250122658824,pot,422616,1034141.0,95104,0.069844519859318055
1713,scene,movie_theater-indoor-s,0.069752314235676752,seat,1488057,1744885.0,177198,0.057988496418548148,red-c,21004512,3186900.0,183122,0.0076274486854332399,metal,3464654,1394193.0,31199,0.0064625672791388273,movie_theater-indoor-s,238336,980267.0,79458,0.069752314235676752,bubbly,1517824,33055.0,16396,0.010685032027073613,hair,1159399,772478.0,20727,0.010845302566517542
1798,object,dog,0.069657127285599307,dog,3793935,2113669.0,384709,0.069657127285599307,pink-c,18491188,3119676.0,112114,0.0052149078434792721,fur,103337,1082891.0,8778,0.0074550936345492381,lighthouse-s,589568,432051.0,46018,0.047168873340638233,crosshatched,1743616,93191.0,7881,0.0043090863162314934,muzzle,666221,1692162.0,104812,0.046509295691149734
1000,scene,shoe_shop-s,0.069619146543306282,shelf,1919975,1362665.0,160080,0.05126562820250051,yellow-c,34166024,2862308.0,169436,0.0045968821203977456,glass,2246413,1179031.0,25484,0.0074953822986152776,shoe_shop-s,577024,866703.0,93969,0.069619146543306282,interlaced,1630720,379417.0,86621,0.045032638148058038,drawer,540514,714271.0,14739,0.011885849395909507
1012,object,airplane,0.069484597588296323,airplane,1293178,2066179.0,218258,0.069484597588296323,black-c,139916835,3229772.0,730230,0.0051274299724672814,metal,3464654,1084709.0,76385,0.017076989871177548,wine_cellar-barrel_storage-s,263424,783882.0,46586,0.046552482212806778,,24924928,0.0,185747,0.0075082113672235145,body,1291612,1282482.0,99986,0.040412948828426248
1030,texture,banded,0.069431712674126442,field,1883336,1708341.0,78008,0.022201294430408785,white-c,72511065,3198120.0,574856,0.0076510432401678862,food,1104991,644431.0,34013,0.019827924419190991,field-wild-s,602112,753882.0,24034,0.018044085407970208,banded,2571520,878194.0,223969,0.069431712674126442,screen,677188,822901.0,14840,0.0099915906356442593
1937,texture,spiralled,0.069429108597690178,fireplace,390206,1213597.0,54362,0.03508491126799923,red-c,21004512,3144844.0,140158,0.0058376793760457971,glass,2246413,1410156.0,43087,0.011923955896279544,labyrinth-indoor-s,137984,602617.0,10330,0.014145433681468934,spiralled,1605632,401156.0,130284,0.069429108597690178,body,1291612,792122.0,57824,0.028542235341155332
136,object,sheep,0.069366196995829812,sheep,811669,1199010.0,130426,0.069366196995829812,white-c,72511065,3315950.0,425375,0.0056414555439377708,food,1104991,1578630.0,117291,0.045703787120128743,cockpit-s,539392,379155.0,12883,0.014224922266977599,porous,1856512,445848.0,93168,0.042172884928064196,pot,422616,946751.0,35453,0.026578175204698355
105,object,bottle,0.06925396059384259,bottle,940208,1944590.0,186844,0.06925396059384259,black-c,139916835,3148309.0,623158,0.0043748196546487357,glass,2246413,1095957.0,18201,0.0054753533890725776,casino-indoor-s,652288,850504.0,57889,0.040064281131674581,,24924928,0.0,179783,0.0072653847855811719,body,1291612,1233600.0,139269,0.058370631653815702
952,object,car,0.06901546736196558,car,5354795,3064913.0,543575,0.06901546736196558,blue-c,61494563,3200382.0,400544,0.0062298426265764576,brick,422315,114782.0,1144,0.002134515526548037,street-s,28111104,2164827.0,1389828,0.048114070631126674,,24924928,0.0,72018,0.0028977693155449401,balcony,317196,2148103.0,25475,0.010441326915384061
684,part,arm,0.068991629561631532,person,14523849,1534611.0,909897,0.060064905166252403,pink-c,18491188,3693122.0,284910,0.0130099454779583,skin,177703,1985578.0,44661,0.021080231471429515,catwalk-s,137984,280860.0,19336,0.048399531423651089,freckled,1555456,70456.0,28754,0.01800322823415091,arm,2299112,1438970.0,241252,0.068991629561631532
1886,object,bathtub,0.068879416255900355,bathtub,583451,1135709.0,110784,0.068879416255900355,grey-c,159331282,3356970.0,1145172,0.007088957323334432,ceramic,679460,1029050.0,22909,0.013590998106906676,bathroom-s,9257472,731093.0,318072,0.032890980842445156,chequered,1530368,178917.0,36857,0.02203801897600375,faucet,46285,759644.0,5269,0.0065808208228211726
1816,texture,crystalline,0.068794201855424481,rock,1936604,1342436.0,121616,0.038517475004940738,yellow-c,34166024,3585928.0,234025,0.0062376847206936569,food,1104991,1347518.0,64753,0.027118767579266893,dolmen-s,163072,513938.0,34056,0.052968019485064251,crystalline,1530368,815833.0,151016,0.068794201855424481,wheel,1513439,755009.0,42101,0.018910349554674091
1449,scene,pasture-s,0.068762920421353055,tree,21215516,2955132.0,746711,0.031878116816997926,green-c,63326720,3263155.0,867174,0.013194436424638117,fabric,8556493,421525.0,19696,0.0021986260373315449,pasture-s,852992,1160179.0,129525,0.068762920421353055,,24924928,0.0,186472,0.0075377380059612449,head,4946761,1507890.0,112539,0.01774471974004874
574,texture,fibrous,0.068683219875630072,dome,86299,1711952.0,25620,0.014453092606413856,blue-c,61494563,3220226.0,332509,0.0051646042979527906,metal,3464654,773294.0,19276,0.0045692104055494237,water_tower-s,275968,910612.0,40350,0.03520235903788943,fibrous,1831424,345986.0,139940,0.068683219875630072,wheel,1513439,702210.0,33140,0.01518435891902393
1599,object,dog,0.068640944566135648,dog,3793935,2575149.0,409099,0.068640944566135648,black-c,139916835,3428661.0,808745,0.0056739401896427396,fur,103337,1060795.0,20662,0.018069560198343639,bullring-s,137984,531879.0,12834,0.019533384371161699,scaly,1568000,92540.0,7042,0.0042588500258240406,leg,2786636,2195192.0,185181,0.038606343139280415
450,texture,flecked,0.068575686020704241,car,5354795,1013075.0,107493,0.017170371688478184,red-c,21004512,3356861.0,232769,0.009647014804503402,concrete,383195,592826.0,12054,0.012504577438854235,staircase-s,865536,424968.0,13805,0.010813042071780427,flecked,1580544,1477227.0,196232,0.068575686020704241,coach,689166,744224.0,8759,0.0061482587420883025
1281,texture,bubbly,0.068569485165218866,dog,3793935,1406595.0,132542,0.026152784892150494,pink-c,18491188,3279023.0,227964,0.010582183000686975,leather,471292,1218380.0,17022,0.010176665769886109,shoe_shop-s,577024,335330.0,17489,0.019543730059841429,bubbly,1517824,719254.0,143552,0.068569485165218866,muzzle,666221,1168850.0,54627,0.030681672661426025
28,object,sidewalk,0.068528876357568227,sidewalk,4001057,2988699.0,448280,0.068528876357568227,grey-c,159331282,3740387.0,1544223,0.0095601276330463374,concrete,383195,460230.0,7670,0.0091773306770524862,street-s,28111104,1968174.0,1068850,0.036843648084061362,porous,1856512,168317.0,63861,0.032566059211573059,crosswalk,241792,1724307.0,79302,0.042029958707799513
1322,object,bed,0.068512980146385391,bed,5899566,1676830.0,485798,0.068512980146385391,red-c,21004512,3407860.0,201348,0.0083163768703050315,carpet,4416400,1815466.0,253225,0.042354943205320406,bedroom-s,19167232,1363538.0,612630,0.030757389997258779,chequered,1530368,31010.0,8125,0.0052309572233242103,headboard,500152,1003692.0,16589,0.011154106054442581
1688,object,toilet,0.068492076992092005,toilet,310112,971322.0,82142,0.068492076992092005,grey-c,159331282,3400179.0,1318352,0.00816756463070171,ceramic,679460,1105406.0,24339,0.013824837676445746,bathroom-s,9257472,703897.0,513156,0.054312492743336757,potholed,1580544,81416.0,24998,0.015270971470321242,lid,90429,729110.0,26594,0.033538265579579923
1140,texture,gauzy,0.068383776824962952,bedclothes,1008092,934075.0,62635,0.033324785106079599,pink-c,18491188,3594921.0,254634,0.011663618697316604,fabric,8556493,1211058.0,235532,0.024709560482411963,clean_room-s,125440,444333.0,13515,0.024296279783841312,gauzy,1630720,1331983.0,189633,0.068383776824962952,arm,2299112,739031.0,34244,0.011399850660757901
1757,object,toilet,0.068370742482273622,toilet,310112,1106085.0,90630,0.068370742482273622,orange-c,30348501,3461340.0,229229,0.0068262305642315278,ceramic,679460,1332621.0,37700,0.01909459217851063,bathroom-s,9257472,559828.0,200669,0.020866871152693704,bumpy,2082304,313187.0,51615,0.022021216139420343,lid,90429,762916.0,38984,0.047870661782673775
2024,object,dog,0.068367618221875648,dog,3793935,2450928.0,399625,0.068367618221875648,black-c,139916835,3417171.0,1077193,0.0075721716048847516,fur,103337,1180068.0,20694,0.016388548131757781,laundromat-s,363776,578822.0,21554,0.023401705021692774,potholed,1580544,88304.0,12728,0.0076854334226988379,head,4946761,2032894.0,250509,0.037227457986496355
1926,object,cat,0.068322359997223761,cat,4163987,2531686.0,428208,0.068322359997223761,brown-c,182265724,3603824.0,1091486,0.0059070107575865801,fur,103337,1208342.0,20711,0.016043000291254314,ranch-s,150528,295883.0,5270,0.011946293815356088,matted,1593088,172462.0,63799,0.037490208614538792,torso,7669375,2226883.0,565434,0.06059850662706745
150,object,dog,0.06820608069242047,dog,3793935,1786490.0,356316,0.06820608069242047,orange-c,30348501,3126660.0,154588,0.0046394160148446424,fur,103337,1323952.0,16623,0.011783795739033903,aquatic_theater-s,125440,342294.0,5429,0.011743329620056024,matted,1593088,176685.0,19155,0.010941850249454764,torso,7669375,1532053.0,198944,0.022098789622952954
1295,object,pool table,0.068123507093772892,pool table,435101,2702217.0,200094,0.068123507093772892,blue-c,61494563,3526225.0,994106,0.015526433182965814,plastic-opaque,577754,653564.0,6104,0.0049819868202616033,poolroom-home-s,1317120,1527704.0,175386,0.065701469747564842,,24924928,0.0,279932,0.01135857356195148,leg,2786636,1166562.0,18895,0.0048026295890275864
886,object,car,0.068098982635428518,car,5354795,2227880.0,483450,0.068098982635428518,blue-c,61494563,3231948.0,384682,0.0059787234211200304,plastic-clear,161893,914202.0,4985,0.0046540504710067127,shoe_shop-s,577024,753893.0,28379,0.02178746416611262,braided,1568000,97455.0,13425,0.008126365743963488,body,1291612,1721502.0,54662,0.018476554630597351
